ID,YEAR,LOC,SN,AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,NOX,CO
2010,2019,Germany,0903XTR,23.34,1009.1,79.943,4.7367,31.08,1099.9,542.63,151.16,13.358,-,1.0765
2011,2022,Croatia,0903XTR,12.364,1017.6,89.685,4.408,23.831,1085.1,550.28,132.88,11.854,-,1.2596
2012,2021,Croatia,0903XTR,15.245,1012.5,94.376,5.2203,30.745,1100.1,534.81,156.0,13.617,-,1.1548
2013,2018,Portugal,0903XTR,10.449,1019.1,47.322,3.1533,28.879,1073.9,550.09,129.78,11.631,-,3.4073
2014,2018,Estonia,0903XTR,31.623,1006.7,56.96,4.294,29.122,1099.3,548.23,143.64,12.964,-,1.873
2015,2020,Republic of Cyprus,0903XTR,10.289,1015.0,99.991,3.1526,24.29,1086.0,550.0,134.61,11.884,80.497,2.9446
2016,2022,Ireland,0903XTR,22.735,1012.7,78.596,2.9375,19.826,1057.8,550.05,110.81,10.565,-,2.3092
2017,2020,Latvia,0903XTR,25.081,1006.4,64.555,4.1659,25.655,1090.9,549.74,133.55,12.125,63.645,1.1904
2018,2021,Republic of Cyprus,0903XTR,11.509,995.25,100.03,4.3825,19.365,1054.2,549.96,111.72,10.318,72.878,3.2227
2019,2019,Sweden,0903XTR,29.449,1011.2,79.247,4.9882,30.225,1099.9,546.42,144.35,13.077,54.89,1.6677
2020,2018,Sweden,0903XTR,19.536,1015.5,82.088,3.7514,24.176,1078.7,549.67,130.2,11.875,-,1.9342
2021,2022,Bulgaria,0903XTR,3.8185,1017.5,79.586,3.8209,23.238,1083.2,550.0,134.77,11.777,-,1.7838
2022,2021,Portugal,0903XTR,22.007,1012.1,81.783,3.5754,20.326,1060.7,550.15,112.18,10.61,57.467,4.6219
2023,2021,Spain,0903XTR,11.857,1021.5,82.393,2.7515,23.737,1084.9,549.79,133.31,11.902,-,1.0752
2024,2020,Czech Republic,0903XTR,14.427,1001.0,100.11,2.7007,18.821,1050.9,550.07,107.5,10.114,-,5.9995
2025,2021,Italy,0903XTR,23.346,1013.0,69.876,4.018,25.536,1090.3,550.06,134.02,12.155,-,1.7118
2026,2020,Czech Republic,0903XTR,14.165,1004.8,91.196,3.1617,24.259,1085.1,549.87,133.6,11.911,76.049,1.8446
2027,2022,Hungary,0903XTR,25.47,1016.9,63.524,3.0602,20.172,1061.1,550.01,111.85,10.694,56.519,2.0638
2028,2019,Romania,0903XTR,8.0792,1026.6,83.434,4.4218,32.975,1099.8,535.05,162.41,13.933,-,2.8224
2029,2022,Slovenia,0903XTR,17.337,1021.9,51.744,3.5959,24.309,1087.9,549.97,133.78,11.881,-,0.9338
2030,2020,Romania,0903XTR,14.475,1007.8,88.634,3.2565,24.848,1086.7,550.0,133.91,11.85,-,1.563
2031,2019,Bulgaria,0903XTR,12.979,1011.6,93.217,3.6693,25.31,1086.8,550.13,133.95,11.865,-,1.3135
2032,2022,France,0903XTR,26.805,1003.1,79.146,4.5137,30.18,1099.6,540.25,146.18,13.168,-,0.10854
2033,2018,France,0903XTR,20.175,1009.2,81.032,2.9059,18.703,1042.7,549.69,104.81,10.159,55.819,5.4187
2034,2022,Netherlands,0903XTR,8.2998,1016.0,60.624,5.2806,32.818,1099.8,528.13,163.57,13.985,69.26,0.93068
2035,2018,Poland,0903XTR,34.158,1005.1,49.749,4.3298,29.282,1099.9,548.15,144.89,12.951,53.544,2.6832
2036,2022,Latvia,0903XTR,12.824,1029.0,73.003,3.8858,24.352,1089.5,549.81,135.47,12.104,-,1.285
2037,2019,Netherlands,0903XTR,23.091,1008.8,99.074,3.6021,21.14,1055.8,549.99,112.4,10.727,-,3.9762
2038,2019,Spain,0903XTR,2.629,1001.0,90.443,3.4542,24.862,1078.0,549.87,135.85,11.844,67.632,0.79533
2039,2022,Denmark,0903XTR,17.64,1014.3,72.266,4.684,24.938,1089.4,550.4,133.91,12.047,-,1.462
2040,2019,Ireland,0903XTR,9.7465,1023.1,99.744,3.7046,24.83,1077.0,549.91,134.02,11.905,64.791,0.67777
2041,2020,Republic of Cyprus,0903XTR,16.357,1011.9,87.937,2.9022,20.738,1063.6,550.0,115.72,10.787,-,3.3255
2042,2020,Belgium,0903XTR,28.8,1007.1,58.833,4.6533,26.648,1094.4,548.34,135.16,12.301,-,1.364
2043,2018,Hungary,0903XTR,5.9876,1006.0,77.561,3.0831,24.475,1073.4,550.07,131.11,11.614,73.543,2.9033
2044,2021,Luxembourg,0903XTR,11.036,1019.1,93.152,3.9001,32.435,1100.2,530.14,160.24,13.898,62.923,0.46723
2045,2021,Sweden,0903XTR,11.407,1021.9,88.401,2.9908,23.89,1085.4,549.88,133.42,11.877,72.877,1.6794
2046,2020,Croatia,0903XTR,11.012,1001.8,91.886,2.6428,19.221,1051.9,549.02,109.93,10.419,90.319,7.1402
2047,2018,Hungary,0903XTR,3.8529,1020.2,82.347,2.796,19.888,1055.2,550.45,116.92,10.779,75.79,5.2778
2048,2021,Denmark,0903XTR,3.747,1022.6,60.31,5.3232,32.818,1099.8,526.48,166.28,14.23,-,0.66769
2049,2022,Italy,0903XTR,28.267,1004.6,70.784,4.5195,29.794,1099.7,541.2,146.98,13.259,54.353,0.29756
2050,2018,France,0903XTR,15.078,1020.9,45.283,4.2713,31.191,1100.0,537.92,155.1,13.724,-,0.8653
2051,2022,Romania,0903XTR,14.728,1010.6,87.6,3.6047,24.212,1086.2,550.11,133.72,11.848,-,1.2247
2052,2022,Spain,0903XTR,7.5284,1022.2,100.17,4.6551,23.921,1085.5,550.0,134.48,11.9,-,1.8003
2053,2021,Germany,0903XTR,27.002,1012.6,67.026,4.1172,25.639,1090.5,549.9,132.82,12.117,65.096,1.5515
2054,2022,Belgium,0903XTR,18.877,1004.4,72.817,2.803,18.338,1045.1,547.49,104.77,10.152,-,4.4635
2055,2021,Denmark,0903XTR,8.1883,1016.7,93.811,2.7254,23.79,1084.1,550.09,134.21,11.794,68.764,2.0463
2056,2018,Latvia,0903XTR,24.066,1013.9,70.341,3.8749,24.823,1081.1,550.1,130.8,11.973,-,2.2132
2057,2022,Slovakia,0903XTR,8.2631,1016.5,93.554,4.2122,27.687,1089.2,539.82,146.5,12.76,73.106,0.37721
2058,2020,Denmark,0903XTR,12.337,1003.0,94.516,3.17,24.485,1085.0,549.97,134.3,11.889,73.586,2.0908
2059,2018,Czech Republic,0903XTR,20.017,1011.2,82.99,4.107,26.728,1085.8,546.83,137.76,12.42,-,1.9488
2060,2018,Bulgaria,0903XTR,22.138,1015.2,65.295,3.8438,24.668,1080.2,550.36,130.71,11.933,-,2.2806
2061,2019,Spain,0903XTR,20.553,1006.7,92.118,3.4724,21.507,1057.7,550.52,114.97,10.829,-,3.7427
2062,2021,Denmark,0903XTR,10.487,1005.3,91.905,2.3261,20.355,1049.3,541.17,115.31,10.713,-,8.0847
2063,2019,Republic of Cyprus,0903XTR,24.092,1006.6,85.451,4.0748,25.28,1079.4,549.9,130.16,11.869,53.254,2.0876
2064,2018,Denmark,0903XTR,18.086,1018.0,80.375,2.9454,21.601,1061.4,549.44,118.72,11.093,-,3.3968
2065,2020,Italy,0903XTR,27.907,1009.2,70.944,6.0567,29.779,1099.9,541.68,146.55,13.116,-,2.2403
2066,2018,Czech Republic,0903XTR,21.813,1006.7,81.282,4.2025,30.375,1099.8,544.17,149.71,13.254,49.76,1.2317
2067,2018,Latvia,0903XTR,12.714,997.06,86.485,3.2485,23.752,1074.8,550.18,131.05,11.627,-,3.6164
2068,2021,Bulgaria,0903XTR,24.852,1008.8,83.452,4.7129,29.974,1100.0,541.53,146.91,13.114,60.177,1.619
2069,2020,Croatia,0903XTR,8.8045,1014.4,91.82,3.2153,23.468,1083.0,549.92,132.83,11.757,-,1.6596
2070,2022,Croatia,0903XTR,32.161,1008.0,51.739,4.4132,29.265,1100.1,543.41,144.92,13.134,57.827,0.20614
2071,2021,Belgium,0903XTR,19.386,1012.3,93.495,4.475,24.73,1087.0,549.91,131.82,12.004,-,1.7807
2072,2019,Greece,0903XTR,16.06,1014.8,76.48,3.7248,25.809,1089.7,550.03,135.05,11.976,-,1.6399
2073,2022,Spain,0903XTR,4.9481,1013.7,92.605,3.8837,21.085,1068.6,549.98,120.71,11.138,87.146,2.3566
2074,2021,Greece,0903XTR,29.598,1006.5,60.109,4.7942,30.502,1100.0,540.1,148.46,13.177,-,1.4168
2075,2019,Luxembourg,0903XTR,19.138,1020.7,91.783,4.0639,22.492,1065.8,550.01,120.43,11.295,57.113,2.8625
2076,2020,Germany,0903XTR,23.914,1014.1,63.335,5.3428,25.915,1093.0,550.17,134.64,12.176,62.242,1.6218
2077,2018,Lithuania,0903XTR,18.577,1014.2,74.992,3.6727,27.14,1092.8,549.88,141.06,12.547,61.039,2.7686
2078,2018,France,0903XTR,14.964,1005.8,72.77,2.7845,23.332,1051.6,549.88,112.69,10.544,-,4.3407
2079,2022,Germany,0903XTR,14.554,1016.6,92.888,4.9762,31.108,1100.3,532.0,156.91,13.862,-,1.0404
2080,2019,Finland,0903XTR,11.768,1017.4,82.221,2.7067,24.973,1065.8,550.02,123.6,11.148,69.397,1.6932
2081,2019,France,0903XTR,17.871,1016.4,79.509,3.9861,22.798,1066.9,549.86,121.6,11.196,-,2.7738
2082,2021,Belgium,0903XTR,25.077,1017.1,80.538,4.4507,25.856,1093.5,550.27,133.72,12.212,63.633,1.6876
2083,2020,Greece,0903XTR,5.7619,1023.9,58.757,4.24,33.161,1100.0,527.76,162.92,14.046,-,1.2863
2084,2019,Luxembourg,0903XTR,10.322,1020.9,76.621,4.4056,32.86,1099.9,536.24,161.16,13.919,-,0.019098
2085,2021,Belgium,0903XTR,16.447,1025.4,73.205,4.6575,24.661,1086.7,549.65,132.72,11.809,-,0.48647
2086,2022,Belgium,0903XTR,16.882,1020.0,71.251,3.9832,24.512,1087.9,550.21,133.71,11.973,74.075,1.4147
2087,2020,Portugal,0903XTR,11.465,1000.9,100.11,2.5526,19.163,1053.9,550.03,110.53,10.278,-,5.2314
2088,2020,Greece,0903XTR,20.742,1013.3,91.202,3.9375,25.162,1089.5,549.97,134.4,11.994,63.871,1.9463
2089,2018,Poland,0903XTR,16.885,1012.8,71.39,3.1968,23.001,1069.8,550.14,125.03,11.482,58.978,1.4589
2090,2019,Slovenia,0903XTR,25.056,1012.2,68.767,3.9122,26.131,1084.4,550.04,133.6,12.072,58.375,1.7518
2091,2019,Latvia,0903XTR,17.724,1011.6,74.471,3.716,25.526,1078.8,550.22,132.52,11.953,-,0.8705
2092,2022,Hungary,0903XTR,11.839,1015.6,90.342,4.3896,24.022,1085.8,550.18,133.68,11.921,74.475,1.1484
2093,2018,Lithuania,0903XTR,19.755,1011.9,86.164,3.4483,24.343,1078.0,550.08,129.93,11.761,43.561,1.7234
2094,2019,Luxembourg,0903XTR,8.5293,1018.3,69.631,2.5137,21.434,1063.3,549.92,122.29,11.159,-,2.4593
2095,2021,Estonia,0903XTR,11.705,1021.6,89.018,2.2503,19.211,1054.5,549.03,110.95,10.457,68.72,4.6659
2096,2019,France,0903XTR,18.456,1011.9,95.129,3.4328,20.073,1051.5,550.19,110.77,10.471,-,4.4382
2097,2020,Finland,0903XTR,17.446,1012.5,71.689,3.454,24.893,1088.5,550.08,134.21,11.983,-,1.3208
2098,2021,Denmark,0903XTR,18.131,1011.3,91.371,4.3696,19.48,1054.2,550.04,108.92,10.362,-,4.0162
2099,2021,Slovenia,0903XTR,17.703,1021.9,74.327,3.4724,18.963,1054.0,549.92,107.87,10.455,-,5.5464
2100,2021,Republic of Cyprus,0903XTR,14.124,1020.7,85.972,2.2016,18.828,1048.3,546.06,108.51,10.435,-,7.4873
2101,2019,Croatia,0903XTR,2.3888,1013.2,73.103,2.6513,23.873,1060.9,549.21,122.79,11.092,78.983,3.8261
2102,2022,Denmark,0903XTR,31.172,1011.3,46.336,4.3557,28.15,1097.4,545.16,139.92,12.755,-,0.69434
2103,2021,Portugal,0903XTR,8.0043,1009.8,56.509,3.8871,22.293,1070.5,546.9,125.71,11.336,-,3.1997
2104,2018,Slovenia,0903XTR,28.353,1013.4,47.982,4.0032,24.954,1081.4,549.93,129.42,11.944,54.607,2.0633
2105,2021,Poland,0903XTR,9.3354,995.4,100.15,4.2312,19.267,1053.5,550.0,111.71,10.317,75.745,3.1596
2106,2019,Republic of Cyprus,0903XTR,20.093,1025.7,69.581,4.048,22.496,1066.9,550.12,120.56,11.2,-,2.6619
2107,2018,Luxembourg,0903XTR,5.985,1016.1,75.888,3.257,26.829,1082.9,549.68,138.07,12.065,73.438,3.0375
2108,2022,Germany,0903XTR,27.003,1011.5,68.843,4.062,26.003,1093.4,549.86,133.74,12.245,61.647,0.29367
2109,2019,Netherlands,0903XTR,24.806,1004.4,92.636,4.0673,25.319,1079.0,550.08,129.04,11.93,48.427,1.5007
2110,2022,Malta,0903XTR,20.84,1015.1,70.8,4.8047,30.548,1100.1,535.16,153.39,13.58,60.792,1.0507
2111,2020,France,0903XTR,22.523,1013.2,93.853,3.7781,22.38,1072.8,550.13,120.83,11.26,54.669,2.9856
2112,2019,Germany,0903XTR,20.109,1007.5,93.48,3.9677,26.011,1084.4,549.77,135.84,12.164,-,1.2184
2113,2022,Malta,0903XTR,24.671,1013.6,59.418,4.4575,31.245,1100.0,535.31,153.35,13.512,55.941,0.92541
2114,2022,Romania,0903XTR,7.3717,1019.6,93.666,4.0536,23.782,1085.4,549.95,133.94,12.005,75.997,0.49225
2115,2022,Lithuania,0903XTR,14.9,1007.6,78.277,4.2008,24.523,1086.1,549.97,133.96,11.861,70.835,0.7946
2116,2018,Netherlands,0903XTR,20.723,1015.9,83.17,3.8246,24.51,1079.5,549.58,130.57,11.925,-,2.1569
2117,2021,Republic of Cyprus,0903XTR,26.073,1016.7,64.18,3.4706,20.432,1060.8,550.1,110.76,10.66,-,3.1672
2118,2021,Slovenia,0903XTR,21.217,1004.9,61.349,5.8695,31.1,1100.1,537.06,153.33,13.471,68.974,1.0978
2119,2018,Malta,0903XTR,20.549,1012.5,61.93,3.47,32.366,1083.8,549.9,134.18,12.035,-,0.99748
2120,2019,Hungary,0903XTR,30.011,1008.5,49.708,4.8563,30.713,1099.9,545.08,148.2,13.195,58.989,1.9096
2121,2019,Finland,0903XTR,29.129,1018.6,50.576,3.9836,25.16,1079.7,550.2,126.85,11.958,49.704,1.7368
2122,2020,Bulgaria,0903XTR,17.749,1007.0,82.978,3.3471,25.032,1087.5,550.13,133.52,11.895,66.256,1.3577
2123,2020,Ireland,0903XTR,6.9535,1012.1,96.576,2.9652,23.459,1082.7,550.05,133.33,11.754,81.354,1.732
2124,2018,Germany,0903XTR,10.428,1020.4,72.273,4.3292,34.07,1099.3,536.5,156.61,13.725,59.445,2.7113
2125,2020,Netherlands,0903XTR,15.018,1014.9,79.506,4.1434,32.174,1099.9,532.97,155.36,13.704,78.571,1.2035
2126,2018,Denmark,0903XTR,3.997,1006.1,51.986,2.9971,23.645,1072.6,549.82,131.05,11.626,82.363,3.4728
2127,2022,Lithuania,0903XTR,28.438,1006.2,60.008,3.8208,25.727,1091.3,549.84,132.74,12.163,63.374,0.61592
2128,2018,Portugal,0903XTR,12.487,1032.9,55.058,4.4594,32.353,1100.0,533.82,158.55,13.993,-,3.6214
2129,2021,Malta,0903XTR,27.066,1009.3,69.97,3.8697,22.012,1068.9,549.94,117.33,11.17,-,3.3339
2130,2021,Sweden,0903XTR,31.362,1009.7,61.611,4.3147,26.109,1092.5,550.03,132.86,12.191,-,1.4921
2131,2018,Malta,0903XTR,20.355,1014.7,78.443,3.8407,24.833,1081.3,549.91,132.31,12.009,54.549,1.8816
2132,2022,Portugal,0903XTR,22.91,1009.8,86.646,3.6794,24.555,1084.8,549.99,129.19,11.8,-,0.96931
2133,2022,Estonia,0903XTR,19.126,1013.7,78.506,3.5537,24.497,1086.9,550.22,133.08,11.934,63.264,0.87138
2134,2022,Republic of Cyprus,0903XTR,16.717,1020.6,70.809,3.2916,19.421,1057.7,550.0,111.36,10.551,74.135,3.4603
2135,2022,Netherlands,0903XTR,14.162,1008.7,72.953,4.4204,23.894,1085.0,550.21,132.68,11.845,-,0.62374
2136,2021,Denmark,0903XTR,8.9396,1006.4,99.699,3.0706,26.275,1096.3,549.75,144.73,12.38,80.179,0.96057
2137,2020,Finland,0903XTR,17.231,1007.2,88.343,3.3213,24.62,1085.6,549.98,132.17,11.897,-,1.7676
2138,2022,Slovenia,0903XTR,9.3385,1028.1,88.801,3.7678,22.594,1076.7,547.88,129.36,11.573,81.209,3.2086
2139,2022,Belgium,0903XTR,8.3753,1015.0,75.144,5.1862,32.82,1100.0,528.78,163.26,13.991,66.012,0.53189
2140,2019,Malta,0903XTR,31.701,1008.8,61.41,4.2316,25.519,1080.0,549.93,126.71,11.921,-,1.8714
2141,2021,France,0903XTR,18.864,987.84,56.245,4.3494,24.758,1085.9,549.89,133.13,11.822,79.472,1.1937
2142,2021,Finland,0903XTR,1.7572,1026.8,89.309,5.648,34.13,1100.0,522.0,169.61,14.479,66.164,0.79606
2143,2019,Belgium,0903XTR,16.604,1022.2,82.799,3.5104,25.559,1079.5,550.0,134.01,11.9,59.431,1.5974
2144,2020,France,0903XTR,23.744,1013.0,92.355,4.033,20.052,1058.1,550.02,109.46,10.498,45.928,4.0995
2145,2020,Latvia,0903XTR,17.946,1006.4,83.515,3.3089,25.005,1086.0,549.88,131.9,11.911,-,1.6347
2146,2021,Romania,0903XTR,8.6922,1025.5,86.162,2.8796,23.916,1086.1,549.8,134.48,11.939,-,1.6419
2147,2020,Romania,0903XTR,26.69,1010.5,84.685,5.1463,26.462,1094.7,549.68,134.69,12.312,-,1.2285
2148,2018,Hungary,0903XTR,20.01,1015.1,80.039,2.838,19.858,1051.2,549.54,110.47,10.483,51.567,3.9606
2149,2020,Malta,0903XTR,23.515,1011.6,89.406,3.1657,19.801,1056.6,549.94,108.87,10.497,53.953,11.312
2150,2022,Poland,0903XTR,20.657,1008.6,82.785,3.6805,24.945,1088.9,550.08,133.76,11.997,-,0.78859
2151,2018,Malta,0903XTR,20.871,1001.8,59.865,3.5134,23.737,1073.8,549.71,126.88,11.653,49.672,1.8987
2152,2021,Netherlands,0903XTR,20.82,1014.3,89.164,4.4461,24.425,1084.5,549.91,129.81,11.775,-,2.3091
2153,2018,Slovenia,0903XTR,25.256,1016.5,54.237,4.1061,29.361,1097.8,544.81,146.43,13.117,-,1.6024
2154,2019,Luxembourg,0903XTR,19.382,1013.6,70.162,3.784,25.266,1081.5,549.61,133.34,11.95,62.411,1.4976
2155,2020,Denmark,0903XTR,11.654,1021.8,84.759,3.2506,24.064,1085.6,549.87,133.63,11.867,-,2.3211
2156,2020,Bulgaria,0903XTR,29.901,1007.0,49.666,5.1584,26.767,1096.7,549.89,134.72,12.385,68.818,1.5522
2157,2018,Austria,0903XTR,17.786,1018.5,68.333,4.0662,28.833,1092.1,542.27,145.48,13.019,-,1.8293
2158,2019,Romania,0903XTR,22.06,1008.2,95.624,4.0148,25.106,1079.0,550.23,130.29,11.877,50.804,1.7889
2159,2022,Poland,0903XTR,11.328,1013.6,88.7,4.8108,32.429,1100.2,530.23,160.76,13.929,67.022,0.19093
2160,2022,Hungary,0903XTR,19.929,1011.7,83.522,2.9414,19.46,1057.0,550.07,110.76,10.511,-,2.3936
2161,2021,Germany,0903XTR,25.373,1010.6,67.831,4.2959,26.304,1093.7,549.62,135.73,12.395,71.709,4.5991
2162,2021,Lithuania,0903XTR,27.008,1015.7,64.993,4.1851,25.53,1090.8,549.8,132.84,12.131,-,1.7579
2163,2019,Sweden,0903XTR,23.746,1008.2,83.229,3.806,24.503,1074.8,550.19,126.7,11.677,-,1.9766
2164,2019,Spain,0903XTR,15.954,1012.5,74.656,3.7897,25.836,1091.0,549.91,136.02,12.083,-,0.73417
2165,2018,Austria,0903XTR,18.926,1004.6,65.424,3.562,24.672,1079.8,550.48,132.14,11.829,54.446,2.08
2166,2019,Spain,0903XTR,10.669,1020.1,86.93,2.5728,21.382,1062.5,550.25,121.17,11.093,70.847,2.4995
2167,2021,Poland,0903XTR,14.218,1012.9,82.723,4.2617,24.645,1088.0,549.99,134.82,12.019,66.975,1.1363
2168,2020,Hungary,0903XTR,15.709,1005.7,66.952,4.1282,31.838,1100.0,532.86,157.32,13.732,78.598,1.6147
2169,2020,Belgium,0903XTR,18.631,1018.2,79.715,4.157,32.469,1099.9,532.81,155.11,13.702,-,1.2368
2170,2020,Austria,0903XTR,26.372,1018.4,49.146,3.7612,26.095,1094.2,549.9,133.98,12.33,-,1.1747
2171,2019,Hungary,0903XTR,12.188,1018.3,82.641,3.1819,28.28,1087.5,549.91,140.31,12.276,68.032,3.2573
2172,2021,Greece,0903XTR,11.023,1014.7,91.525,4.5596,24.393,1085.2,549.93,134.24,11.917,80.262,1.9259
2173,2022,Malta,0903XTR,10.722,1008.0,96.749,4.4487,31.016,1100.4,532.67,159.6,13.633,-,0.99179
2174,2022,Bulgaria,0903XTR,12.186,1017.5,82.068,4.9129,32.506,1099.9,529.64,160.77,13.974,64.748,0.46574
2175,2022,Estonia,0903XTR,18.971,1015.1,92.356,3.0591,19.681,1058.8,549.94,112.01,10.622,61.084,2.1277
2176,2020,Sweden,0903XTR,18.58,1012.0,61.029,3.2947,24.672,1087.8,549.91,133.62,12.06,77.492,1.3806
2177,2018,Romania,0903XTR,21.158,1011.1,51.637,3.5354,28.361,1084.5,550.21,134.34,12.128,62.503,2.5586
2178,2019,Portugal,0903XTR,14.423,1011.2,87.658,3.4188,24.84,1076.7,550.02,133.04,11.851,-,0.32506
2179,2019,Portugal,0903XTR,18.503,1005.4,93.112,3.8617,25.501,1081.3,549.81,134.25,12.034,-,1.6509
2180,2022,Portugal,0903XTR,14.569,1006.7,77.6,4.2395,24.473,1086.3,550.04,133.78,11.875,-,0.76444
2181,2022,Romania,0903XTR,31.999,1008.3,46.407,3.6039,23.694,1078.7,550.2,122.59,11.574,59.375,0.9017
2182,2022,Estonia,0903XTR,14.887,1009.5,99.613,3.5655,18.839,1039.8,542.04,105.6,10.351,85.854,8.1031
2183,2018,Sweden,0903XTR,29.31,1013.1,58.355,4.7051,30.156,1100.0,544.26,148.28,13.259,54.467,1.9559
2184,2018,Austria,0903XTR,7.6468,1025.7,89.851,3.2605,23.745,1078.7,550.13,133.6,11.774,-,1.9445
2185,2020,Czech Republic,0903XTR,18.915,1010.9,81.765,3.6155,25.038,1089.0,549.75,133.7,12.046,-,0.64325
2186,2018,France,0903XTR,17.102,1011.0,85.099,2.6684,17.698,1033.6,546.87,100.41,10.0,-,9.8588
2187,2020,Netherlands,0903XTR,10.586,1009.9,87.935,4.0975,31.88,1099.9,531.94,159.85,13.804,-,0.91231
2188,2018,Netherlands,0903XTR,27.438,1011.1,58.164,4.3442,30.222,1100.1,544.28,148.88,13.247,49.187,2.299
2189,2022,Estonia,0903XTR,14.594,1008.4,89.182,2.9726,19.376,1056.8,549.82,112.36,10.532,71.277,3.2665
2190,2019,Italy,0903XTR,20.971,1017.5,74.83,4.5578,25.016,1080.4,550.05,130.11,11.947,56.792,1.7031
2191,2018,Netherlands,0903XTR,2.0555,1008.0,66.123,2.4296,18.603,1046.6,549.84,110.57,10.416,93.426,6.4282
2192,2019,Latvia,0903XTR,21.745,1011.1,94.958,4.5903,24.995,1079.3,549.89,129.71,11.932,-,1.8236
2193,2018,Romania,0903XTR,21.971,1013.6,78.865,2.7695,18.542,1038.8,547.44,102.06,10.171,-,7.5399
2194,2021,Finland,0903XTR,27.486,1013.9,56.461,4.1495,25.673,1091.7,550.44,132.84,12.211,-,1.7107
2195,2018,Luxembourg,0903XTR,31.128,1007.6,49.304,4.386,29.621,1099.9,546.41,147.35,13.139,-,1.495
2196,2020,Denmark,0903XTR,16.125,1001.2,88.179,2.8353,19.316,1053.2,549.92,108.72,10.297,-,5.4688
2197,2020,Poland,0903XTR,22.091,1004.8,94.03,3.9199,20.087,1058.6,550.07,110.76,10.593,51.393,4.715
2198,2018,Lithuania,0903XTR,14.787,1011.6,76.166,3.0752,22.382,1065.0,550.17,121.53,11.214,61.579,5.2864
2199,2020,Denmark,0903XTR,17.773,1012.2,89.249,3.5607,24.695,1088.1,550.07,133.54,12.051,-,1.5964
2200,2018,Netherlands,0903XTR,20.695,1002.2,62.859,3.5042,24.018,1076.2,550.21,128.89,11.769,49.962,1.6269
2201,2019,Netherlands,0903XTR,17.527,1012.9,73.398,3.5237,25.582,1079.8,550.0,133.86,12.054,-,0.37353
2202,2019,Malta,0903XTR,5.2669,1017.3,89.52,3.2066,22.938,1067.1,550.21,126.47,11.439,66.662,2.3544
2203,2021,Lithuania,0903XTR,13.631,1008.8,100.13,5.9803,22.775,1049.6,533.16,119.74,11.364,71.071,27.649
2204,2022,Estonia,0903XTR,6.4094,1013.8,84.356,4.0186,23.482,1083.7,550.2,133.62,11.674,85.662,2.8029
2205,2020,Poland,0903XTR,5.5522,1006.0,100.17,2.8274,20.551,1065.0,549.91,118.4,10.881,94.278,4.6539
2206,2021,Romania,0903XTR,22.105,1013.0,92.151,4.5318,25.665,1091.2,550.0,134.5,12.15,-,1.2101
2207,2022,France,0903XTR,21.189,1013.4,80.522,4.7821,33.912,1099.9,525.96,158.54,14.073,58.489,1.3066
2208,2019,Spain,0903XTR,26.078,1008.7,86.445,4.0918,25.21,1078.6,549.9,128.27,11.896,-,2.0773
2209,2019,Austria,0903XTR,23.013,1012.2,84.607,3.9034,24.89,1078.5,549.84,129.21,11.912,-,0.74845
2210,2019,France,0903XTR,19.085,1018.0,80.007,4.0594,22.318,1063.3,548.53,120.25,11.354,-,3.7801
2211,2022,Slovenia,0903XTR,11.428,1021.8,89.881,3.8524,23.833,1085.5,550.17,133.45,11.897,-,1.4357
2212,2019,France,0903XTR,5.2231,1019.2,89.111,2.7739,21.208,1061.7,549.82,121.95,11.093,-,3.7517
2213,2022,Portugal,0903XTR,19.336,1006.3,99.113,3.1524,19.794,1058.2,549.91,111.81,10.421,-,2.2639
2214,2018,Bulgaria,0903XTR,30.425,1016.8,47.413,4.0202,25.622,1085.2,549.95,131.31,12.129,-,2.3674
2215,2022,Romania,0903XTR,10.74,1011.0,81.177,4.1284,23.8,1084.2,550.12,133.48,11.651,-,1.1979
2216,2020,Belgium,0903XTR,10.924,1003.1,100.16,3.1904,24.199,1083.7,550.22,133.52,11.852,76.868,1.3502
2217,2019,Portugal,0903XTR,24.514,1010.6,96.371,3.9251,23.463,1069.4,550.24,121.74,11.435,-,2.1834
2218,2022,Italy,0903XTR,22.088,1021.6,75.88,4.0711,25.806,1094.7,550.06,136.29,12.339,-,1.3492
2219,2018,Netherlands,0903XTR,27.486,1015.2,50.222,4.3312,30.421,1099.9,543.45,149.19,13.303,47.388,0.85788
2220,2019,Netherlands,0903XTR,11.455,1018.8,87.647,2.6325,24.868,1063.3,549.96,121.62,11.165,-,2.2159
2221,2020,Sweden,0903XTR,20.237,1011.8,89.889,3.0224,20.426,1059.8,550.06,111.55,10.605,57.654,4.0476
2222,2021,Luxembourg,0903XTR,4.0273,1016.6,87.783,5.9883,36.973,1099.5,513.47,173.92,15.031,-,1.3217
2223,2018,Slovenia,0903XTR,17.937,1011.5,65.365,2.9049,21.542,1060.2,550.36,117.36,11.024,-,3.9062
2224,2020,Belgium,0903XTR,15.475,997.0,77.129,2.6212,18.928,1051.8,549.99,108.52,10.326,-,5.1277
2225,2020,Romania,0903XTR,30.272,1007.7,67.323,4.3279,26.213,1093.6,550.05,134.17,12.282,-,2.124
2226,2019,Ireland,0903XTR,26.123,1007.0,79.347,4.5285,29.878,1100.0,547.5,147.0,12.989,-,1.5276
2227,2019,Czech Republic,0903XTR,11.566,1019.6,88.422,2.8823,21.459,1056.7,549.56,118.89,10.856,100.06,0.11124
