ID,YEAR,LOC,SN,AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,NOX
27422,2021,Austria,0903XTR,21.291,1011.2,89.848,4.4423,25.329,1089.6,549.98,133.54,12.089,63.147
27423,2022,Ireland,0903XTR,6.1375,1026.0,90.147,4.0193,26.702,1088.6,540.97,142.94,12.639,77.035
27424,2022,Lithuania,0903XTR,17.668,1005.0,75.885,3.8385,19.673,1057.3,550.17,112.08,10.598,-
27425,2018,France,0903XTR,22.73,1009.1,74.093,4.26,30.123,1099.9,544.55,149.27,13.268,-
27426,2021,Slovenia,0903XTR,21.175,1007.3,93.652,4.6351,25.356,1089.2,549.59,133.34,12.089,62.391
27427,2019,Hungary,0903XTR,24.801,1012.6,76.401,5.3545,31.333,1100.0,541.83,149.36,13.393,-
27428,2022,Republic of Cyprus,0903XTR,11.718,1017.6,85.561,4.478,24.045,1085.1,549.94,133.74,11.883,75.257
27429,2021,Sweden,0903XTR,18.499,1012.8,93.361,3.5264,19.497,1055.6,550.12,109.78,10.365,54.639
27430,2021,Slovakia,0903XTR,15.043,1013.6,88.913,4.1278,19.842,1057.2,550.06,111.74,10.492,-
27431,2019,Portugal,0903XTR,27.397,1013.7,64.409,4.7126,30.808,1099.8,543.72,148.45,13.299,-
27432,2021,Latvia,0903XTR,19.197,1016.9,88.077,3.4144,19.43,1056.4,550.18,109.68,10.466,59.475
27433,2020,Austria,0903XTR,15.031,1003.7,91.71,2.8079,19.232,1053.5,550.04,109.42,10.377,-
27434,2022,Denmark,0903XTR,32.313,1010.4,39.393,4.6363,31.299,1100.3,536.15,151.38,13.616,-
27435,2019,Portugal,0903XTR,11.82,1016.2,96.489,3.6427,24.778,1076.0,549.91,133.21,11.881,57.612
27436,2018,Czech Republic,0903XTR,9.7427,1031.0,86.98,3.3946,23.403,1076.3,550.06,130.33,11.703,-
27437,2018,Croatia,0903XTR,9.9938,1012.7,83.209,2.7097,18.715,1044.4,549.56,108.51,10.331,73.324
27438,2019,Czech Republic,0903XTR,15.868,1018.3,80.316,3.7776,20.847,1057.4,549.7,115.35,10.786,-
27439,2020,Spain,0903XTR,24.057,1016.0,63.4,5.2981,25.517,1090.8,549.95,133.28,12.152,-
27440,2022,Belgium,0903XTR,12.655,1016.9,90.579,4.6673,29.456,1100.0,537.73,153.83,13.48,67.324
27441,2018,Denmark,0903XTR,15.603,1017.7,76.379,3.4015,24.403,1079.2,549.65,131.99,11.808,55.06
27442,2020,Slovakia,0903XTR,10.469,1022.3,95.776,4.0621,32.887,1100.1,528.65,160.73,13.985,66.675
27443,2018,Denmark,0903XTR,29.09,1011.3,51.661,4.486,30.552,1100.0,542.88,149.34,13.369,-
27444,2022,Romania,0903XTR,3.8539,1019.2,79.31,4.0748,24.03,1088.0,549.83,135.44,11.995,-
27445,2018,Bulgaria,0903XTR,17.129,1020.4,72.173,3.3064,24.02,1077.6,550.09,130.51,11.835,-
27446,2020,Denmark,0903XTR,14.536,1001.4,99.792,2.7178,19.085,1052.3,549.93,108.64,10.319,-
27447,2018,Sweden,0903XTR,15.461,1016.3,66.91,3.4057,23.777,1075.6,549.76,129.1,11.77,57.284
27448,2020,Estonia,0903XTR,27.463,1011.3,66.5,4.9414,26.181,1094.2,549.81,134.62,12.211,-
27449,2020,Estonia,0903XTR,9.4847,1016.6,91.838,3.0089,23.893,1083.8,549.92,133.56,11.836,81.175
27450,2018,Bulgaria,0903XTR,23.379,1014.7,76.55,3.8511,24.59,1079.4,549.8,129.55,11.911,51.625
27451,2020,Germany,0903XTR,22.283,1011.8,90.046,3.7104,25.15,1088.9,549.61,132.38,11.931,-
27452,2018,Luxembourg,0903XTR,21.002,1007.8,51.766,3.8307,27.502,1095.0,549.81,142.56,12.607,61.736
27453,2020,Croatia,0903XTR,28.612,1007.8,51.772,5.0804,26.472,1095.4,549.98,134.57,12.394,66.708
27454,2022,Bulgaria,0903XTR,13.21,1020.1,74.098,5.2324,32.156,1100.0,530.22,159.2,13.915,66.691
27455,2021,Lithuania,0903XTR,27.084,1014.2,55.495,4.1955,25.858,1092.3,550.03,133.74,12.029,66.835
27456,2022,Malta,0903XTR,13.726,1011.8,49.65,5.6306,31.583,1099.7,532.76,157.44,13.771,48.766
27457,2018,Estonia,0903XTR,18.288,1018.5,36.827,4.1827,34.16,1095.9,540.27,149.44,13.307,65.107
27458,2022,Romania,0903XTR,14.096,1008.2,74.05,5.2931,31.157,1099.9,534.44,156.0,13.61,-
27459,2020,Belgium,0903XTR,29.463,1011.1,40.456,4.7771,26.45,1095.0,549.93,133.59,12.386,79.839
27460,2019,Finland,0903XTR,22.866,1020.2,68.301,4.2131,22.841,1067.5,549.94,120.51,11.386,56.627
27461,2019,Romania,0903XTR,15.333,1009.3,55.266,3.7393,25.665,1088.3,550.05,134.43,11.914,64.521
27462,2020,Finland,0903XTR,23.536,1004.8,69.187,2.6571,20.099,1055.8,550.26,108.71,10.493,69.483
27463,2018,Greece,0903XTR,11.343,1020.3,74.563,2.6454,18.916,1048.5,549.92,110.65,10.473,64.717
27464,2018,France,0903XTR,23.752,1016.0,64.308,3.8979,24.636,1080.5,549.81,130.27,11.905,56.737
27465,2018,Romania,0903XTR,21.891,1006.3,85.747,4.2672,30.082,1099.9,545.19,148.69,13.189,50.454
27466,2022,Croatia,0903XTR,28.169,1010.0,43.996,4.1392,26.002,1093.6,549.93,133.42,12.158,-
27467,2022,Luxembourg,0903XTR,7.545,1011.3,83.184,3.9807,23.374,1082.9,550.04,133.73,11.757,82.318
27468,2021,Malta,0903XTR,33.005,1006.5,47.226,4.3836,26.903,1096.8,549.66,133.84,12.381,-
27469,2020,Denmark,0903XTR,32.715,1010.5,40.6,3.8104,19.753,1055.3,550.05,105.26,10.382,52.535
27470,2018,Republic of Cyprus,0903XTR,13.869,1018.8,84.139,3.1831,23.128,1074.4,549.9,128.83,11.672,50.597
27471,2021,Romania,0903XTR,17.747,1003.2,77.197,5.9363,31.587,1099.9,535.61,155.23,13.587,67.014
27472,2021,Germany,0903XTR,17.703,1015.0,94.985,4.6656,25.434,1091.1,549.93,135.7,12.175,-
27473,2018,Austria,0903XTR,20.446,1018.1,72.896,3.2983,24.057,1077.6,550.45,129.3,11.819,45.981
27474,2022,Belgium,0903XTR,7.2558,1021.5,83.151,5.3998,32.846,1100.0,526.54,165.04,14.148,64.882
27475,2021,Austria,0903XTR,3.7288,1012.0,89.565,3.6549,19.165,1057.5,549.93,111.72,10.668,108.14
27476,2021,Slovenia,0903XTR,16.1,999.14,90.992,2.4363,19.431,1053.0,550.03,109.11,10.288,-
27477,2020,Belgium,0903XTR,23.21,1006.1,92.899,4.3217,25.275,1089.9,550.29,133.89,12.121,56.366
27478,2021,Luxembourg,0903XTR,29.751,1006.1,44.754,4.244,26.545,1094.5,549.81,134.83,12.257,-
27479,2020,Greece,0903XTR,20.403,1003.6,84.484,4.4156,30.652,1099.9,538.37,151.07,13.341,-
27480,2018,Romania,0903XTR,15.165,1009.0,83.309,4.2204,30.216,1100.2,543.02,152.08,13.378,-
27481,2018,France,0903XTR,1.9002,1024.5,71.376,2.9126,23.562,1078.2,550.12,134.98,11.77,-
27482,2020,Denmark,0903XTR,15.87,1021.8,79.217,4.0886,32.116,1099.9,537.98,156.52,13.741,-
27483,2019,Sweden,0903XTR,14.7,1011.5,91.654,3.7521,25.415,1082.0,549.88,135.45,11.941,-
27484,2018,Croatia,0903XTR,14.547,1018.1,67.353,3.2243,23.209,1074.1,549.81,128.62,11.57,55.203
27485,2019,Denmark,0903XTR,24.984,1011.6,70.517,5.2235,30.847,1100.0,543.56,148.61,13.25,55.507
27486,2019,Greece,0903XTR,18.633,1021.1,89.769,5.5276,31.14,1100.0,541.13,151.51,13.481,54.365
27487,2021,Malta,0903XTR,29.065,1008.5,45.334,4.1904,25.996,1091.7,550.29,132.81,12.268,-
27488,2020,Austria,0903XTR,11.784,1002.0,98.512,2.6209,19.352,1053.6,549.34,110.54,10.422,75.468
27489,2020,Croatia,0903XTR,24.652,1012.3,80.446,3.8165,25.867,1092.1,549.85,133.74,12.166,62.625
27490,2018,Austria,0903XTR,20.566,1007.3,78.825,4.2213,30.765,1099.9,542.68,151.06,13.317,-
27491,2020,Austria,0903XTR,9.6181,1009.1,100.16,4.3518,33.009,1100.0,529.17,161.39,13.921,-
27492,2019,Estonia,0903XTR,20.634,1006.7,93.383,3.903,25.419,1079.6,549.93,130.26,11.905,50.234
27493,2019,Latvia,0903XTR,24.31,1011.2,81.277,3.8541,25.082,1078.0,550.24,128.12,11.888,-
27494,2021,Bulgaria,0903XTR,23.123,1013.3,84.87,4.1748,25.787,1092.4,550.33,135.29,12.281,-
27495,2019,Poland,0903XTR,3.6057,1029.6,91.028,3.065,21.327,1060.4,550.33,120.39,11.058,-
27496,2022,Czech Republic,0903XTR,9.3244,1021.6,67.462,3.6428,19.562,1038.4,536.49,110.72,10.657,-
27497,2018,Slovenia,0903XTR,18.132,1015.1,78.935,2.5376,17.738,1036.5,548.57,100.85,9.8708,-
27498,2021,Slovenia,0903XTR,34.052,1009.2,33.65,4.4429,26.662,1095.1,550.06,132.86,12.311,-
27499,2018,Poland,0903XTR,30.937,1010.2,41.927,3.9398,25.701,1084.0,550.16,130.49,12.168,56.676
27500,2022,Estonia,0903XTR,12.438,1022.7,89.87,4.826,32.61,1100.0,529.09,159.85,13.982,63.733
27501,2022,Belgium,0903XTR,27.242,1011.2,58.016,4.1058,25.892,1093.0,550.06,133.79,12.231,61.775
27502,2019,Denmark,0903XTR,18.325,1007.6,98.562,3.7949,24.031,1073.6,549.94,127.75,11.591,-
27503,2018,Republic of Cyprus,0903XTR,12.667,1024.5,81.396,3.2906,23.941,1078.0,549.79,131.54,11.867,-
27504,2018,Hungary,0903XTR,10.205,1012.2,64.185,4.2443,32.55,1099.9,535.19,159.65,13.86,-
27505,2018,Luxembourg,0903XTR,23.196,1010.4,78.001,4.695,32.907,1100.1,535.34,154.23,13.884,53.431
27506,2019,Finland,0903XTR,22.835,1018.8,81.362,4.4043,23.955,1074.1,549.89,125.03,11.599,-
27507,2022,Italy,0903XTR,11.498,1014.0,96.742,3.9736,21.15,1066.9,549.37,120.55,10.975,77.694
27508,2018,Hungary,0903XTR,28.589,1014.5,45.933,4.3647,30.605,1099.9,542.88,149.02,13.327,-
27509,2020,Republic of Cyprus,0903XTR,13.186,1002.2,85.943,2.5275,19.01,1050.4,549.13,108.34,10.363,-
27510,2022,Lithuania,0903XTR,3.1912,1021.9,77.917,3.8651,23.478,1085.6,550.04,134.34,11.847,-
27511,2018,Greece,0903XTR,12.903,1022.8,77.011,3.2398,23.602,1074.7,549.06,130.34,11.645,63.288
27512,2020,Luxembourg,0903XTR,10.774,1015.4,77.879,4.1823,32.542,1099.9,531.52,158.2,13.804,76.017
27513,2019,Bulgaria,0903XTR,17.847,1002.8,91.666,3.8384,25.2,1080.4,549.95,134.03,11.968,-
27514,2021,Denmark,0903XTR,22.265,1014.2,79.628,5.1726,25.486,1090.0,549.95,133.76,12.076,64.411
27515,2018,Austria,0903XTR,16.824,1019.1,60.834,2.6894,25.738,1047.8,550.15,109.11,10.444,-
27516,2022,Portugal,0903XTR,26.953,1014.3,60.002,3.8092,26.121,1092.6,548.58,135.38,12.297,-
27517,2022,France,0903XTR,20.991,1006.5,87.39,3.1277,20.347,1060.6,549.91,113.29,10.737,-
27518,2021,Republic of Cyprus,0903XTR,7.4637,1016.3,87.477,5.9809,33.713,1099.8,527.63,164.05,14.092,68.403
27519,2021,Latvia,0903XTR,14.926,1004.0,87.688,4.115,19.372,1054.6,549.93,110.7,10.375,71.98
27520,2018,Slovakia,0903XTR,21.378,1017.2,68.987,3.2898,23.98,1076.5,550.03,128.01,11.728,47.005
27521,2019,Lithuania,0903XTR,27.523,1006.2,65.562,5.1337,30.051,1099.9,546.8,146.54,13.075,57.428
27522,2018,Finland,0903XTR,14.192,1020.5,67.285,3.3753,23.971,1078.2,549.67,131.29,11.797,-
27523,2022,Portugal,0903XTR,10.238,1004.6,99.995,3.8805,21.206,1067.5,550.32,121.26,11.002,76.985
27524,2022,Greece,0903XTR,16.853,1017.4,66.007,4.5671,32.481,1099.9,529.76,159.73,14.028,-
27525,2021,Finland,0903XTR,22.502,1007.1,80.692,4.3934,25.756,1091.2,549.67,134.24,12.144,65.806
27526,2021,Romania,0903XTR,15.054,1015.6,89.987,3.4648,19.256,1055.0,550.02,110.05,10.49,67.983
27527,2022,Latvia,0903XTR,8.3623,1023.0,97.383,4.8415,33.19,1099.9,527.26,163.42,14.109,-
27528,2022,Ireland,0903XTR,21.677,1012.9,91.743,3.8358,25.237,1090.3,549.89,134.58,12.171,-
27529,2018,Portugal,0903XTR,3.3565,1025.5,85.619,4.1227,33.437,1100.0,530.06,166.25,14.225,58.49
27530,2020,Luxembourg,0903XTR,11.525,1014.5,83.248,2.6152,18.929,1053.1,549.0,110.17,10.493,-
27531,2021,Romania,0903XTR,20.45,1013.4,84.333,3.5581,21.721,1068.3,549.76,118.62,10.993,-
27532,2019,Austria,0903XTR,23.156,1004.2,95.938,4.0547,24.673,1076.6,549.87,127.02,11.835,47.352
27533,2018,Greece,0903XTR,23.212,1010.4,69.647,4.3304,31.129,1100.0,541.7,150.64,13.377,51.016
27534,2019,Spain,0903XTR,25.176,1005.9,84.922,4.0399,25.265,1079.2,549.89,129.14,11.827,-
27535,2021,Finland,0903XTR,22.381,1011.7,76.337,4.8041,30.13,1100.0,537.91,150.56,13.343,-
27536,2020,Spain,0903XTR,17.76,1007.3,99.43,2.9373,19.51,1054.6,549.95,108.83,10.342,55.521
27537,2021,Spain,0903XTR,19.047,1015.3,91.091,3.5156,19.569,1056.1,549.96,110.43,10.424,64.228
27538,2019,Hungary,0903XTR,19.975,1012.2,97.599,3.5688,22.144,1062.6,550.04,118.89,11.038,-
27539,2019,Bulgaria,0903XTR,27.038,1003.5,88.318,4.1947,25.376,1079.1,550.0,128.19,11.811,47.795
27540,2018,Slovenia,0903XTR,17.227,1008.0,72.932,3.2199,23.297,1071.2,550.35,126.5,11.561,56.007
27541,2019,Republic of Cyprus,0903XTR,7.869,1015.5,96.255,4.6022,33.544,1099.9,534.71,163.72,14.035,-
27542,2019,Finland,0903XTR,28.243,1008.2,72.401,4.835,29.941,1100.0,547.3,145.28,13.099,55.41
27543,2022,Romania,0903XTR,27.689,1008.0,66.814,3.2856,20.968,1063.4,550.08,112.83,10.778,-
27544,2018,Bulgaria,0903XTR,11.983,1009.7,61.347,4.1685,31.652,1099.8,538.55,156.35,13.625,-
27545,2021,Austria,0903XTR,5.9188,1001.4,99.669,4.9483,24.532,1085.7,550.04,135.71,11.933,80.209
27546,2021,Finland,0903XTR,14.311,1021.2,91.453,4.4568,24.369,1087.5,550.02,133.54,11.989,63.634
27547,2021,Czech Republic,0903XTR,7.5282,1016.7,89.422,4.161,23.617,1084.9,549.95,134.85,11.94,-
27548,2021,Slovenia,0903XTR,13.222,1013.3,74.367,4.4163,24.673,1087.3,549.7,134.73,11.976,-
27549,2019,Denmark,0903XTR,7.8461,1023.6,89.58,3.3215,24.156,1075.5,549.7,133.88,11.842,63.693
27550,2018,Netherlands,0903XTR,23.975,1007.7,74.471,3.851,24.854,1080.3,549.99,131.1,11.898,-
27551,2021,Austria,0903XTR,16.615,1013.9,80.331,4.7541,24.486,1085.7,550.17,132.06,11.844,72.883
27552,2021,Sweden,0903XTR,21.659,1008.6,87.859,4.1825,25.465,1089.6,550.0,134.26,12.097,62.328
27553,2020,Romania,0903XTR,21.517,1022.0,68.81,4.0906,31.506,1100.1,540.28,154.42,13.605,-
27554,2018,Belgium,0903XTR,9.5726,1019.9,70.746,3.639,26.816,1094.1,549.64,144.15,12.596,69.704
27555,2022,Poland,0903XTR,28.976,1015.8,48.505,4.092,25.85,1093.4,550.15,132.72,12.21,63.359
27556,2020,Portugal,0903XTR,12.296,1015.0,72.179,4.2672,33.183,1099.9,529.75,158.88,13.932,-
27557,2021,Spain,0903XTR,20.049,1014.7,89.142,3.3407,19.961,1057.7,549.97,110.54,10.575,-
27558,2020,Republic of Cyprus,0903XTR,10.748,1007.6,80.561,4.2012,32.676,1099.9,529.53,160.61,13.947,70.575
27559,2020,Netherlands,0903XTR,23.569,1013.5,73.744,3.92,19.813,1057.0,549.96,108.89,10.511,53.419
27560,2019,Latvia,0903XTR,17.777,1012.0,97.291,3.8145,24.071,1074.5,550.22,128.17,11.579,50.788
27561,2019,Spain,0903XTR,31.376,1010.5,68.477,4.271,25.977,1082.7,550.15,129.25,11.939,48.584
27562,2022,Slovakia,0903XTR,10.439,1022.9,63.353,5.1683,32.978,1100.2,527.02,162.54,14.137,66.468
27563,2018,France,0903XTR,20.629,1002.8,61.335,2.9992,19.43,1047.2,550.24,107.87,10.28,-
27564,2022,Ireland,0903XTR,17.617,1016.9,61.195,2.9461,19.301,1051.8,546.32,111.36,10.482,-
27565,2019,France,0903XTR,17.403,1015.6,73.949,2.4359,21.165,1051.5,550.1,111.85,10.551,-
27566,2022,Croatia,0903XTR,23.56,1015.2,69.685,4.8314,30.598,1100.0,535.35,151.95,13.552,-
27567,2019,Czech Republic,0903XTR,13.661,1021.9,68.161,3.6796,25.127,1078.7,549.79,133.76,12.0,62.261
27568,2022,Romania,0903XTR,19.992,1005.8,87.158,3.7046,25.273,1089.3,549.94,134.01,11.958,-
27569,2022,Poland,0903XTR,5.1481,1016.3,91.441,3.952,23.832,1085.0,550.36,133.68,11.847,-
27570,2018,Slovakia,0903XTR,19.012,1016.6,84.858,3.7249,23.997,1077.8,549.82,129.91,11.764,52.649
27571,2018,Slovenia,0903XTR,15.976,1016.7,62.792,3.4596,27.755,1084.3,549.78,136.06,12.194,65.006
27572,2019,Czech Republic,0903XTR,13.976,1002.1,95.82,3.843,25.025,1078.9,550.18,134.31,11.85,64.964
27573,2021,Romania,0903XTR,8.0626,1015.2,94.337,5.016,25.506,1091.3,550.09,139.54,12.179,82.369
27574,2022,Hungary,0903XTR,13.939,1015.0,53.899,5.157,31.829,1100.0,531.75,157.35,13.755,69.257
27575,2018,Denmark,0903XTR,25.454,1007.2,69.979,4.6899,30.058,1099.8,544.71,147.96,13.239,-
27576,2020,Germany,0903XTR,4.6936,1016.5,94.273,2.4802,19.455,1044.3,540.58,112.49,10.577,110.08
27577,2021,Ireland,0903XTR,8.0244,1023.9,76.068,5.9247,34.199,1099.8,524.71,164.51,14.23,61.57
27578,2022,Austria,0903XTR,27.719,1014.7,68.473,3.6423,22.628,1074.8,550.25,120.36,11.396,-
27579,2021,Estonia,0903XTR,14.096,1006.1,70.673,3.9758,19.574,1056.1,549.89,111.62,10.46,77.342
27580,2018,Ireland,0903XTR,10.274,1023.2,58.822,3.3665,25.247,1084.0,549.45,137.1,12.11,72.454
27581,2022,Czech Republic,0903XTR,5.388,1014.3,90.459,3.63,24.064,1084.8,549.11,134.26,11.814,82.137
27582,2019,Czech Republic,0903XTR,8.6745,1018.7,100.09,3.6223,22.15,1060.1,550.37,121.04,11.115,60.972
27583,2022,Portugal,0903XTR,5.2519,1027.1,88.595,4.2159,23.071,1083.6,549.96,133.92,11.744,84.307
27584,2020,Bulgaria,0903XTR,15.842,1003.8,76.367,2.5935,19.344,1053.6,549.64,109.35,10.362,74.734
27585,2022,Sweden,0903XTR,23.741,1005.3,63.309,3.7775,25.337,1089.7,550.19,133.77,12.165,66.514
27586,2020,Sweden,0903XTR,9.4774,1025.5,92.182,2.9122,23.805,1084.4,550.0,133.78,11.878,76.025
27587,2021,Estonia,0903XTR,20.759,1016.7,88.405,4.4097,25.386,1090.5,550.18,134.1,12.174,61.481
27588,2020,Bulgaria,0903XTR,9.521,1011.5,94.138,2.7351,19.775,1055.8,547.61,114.14,10.597,87.887
27589,2019,Portugal,0903XTR,12.372,1018.5,100.06,4.61,25.382,1078.9,549.91,135.02,11.892,60.862
27590,2020,Italy,0903XTR,7.8764,1013.1,95.134,2.995,23.557,1082.0,550.28,132.76,11.655,77.411
27591,2019,Slovenia,0903XTR,21.283,1009.4,97.564,3.2776,19.75,1047.4,549.31,107.37,10.378,62.867
27592,2020,Austria,0903XTR,18.855,1019.4,86.033,3.4258,24.067,1082.9,549.84,128.64,11.757,-
27593,2021,Latvia,0903XTR,23.947,1013.1,82.965,3.3616,20.212,1058.7,549.94,110.36,10.494,54.061
27594,2020,Poland,0903XTR,12.676,1008.4,81.232,2.856,22.042,1072.5,549.9,124.39,11.281,77.691
27595,2019,Estonia,0903XTR,26.17,1013.3,71.633,3.9459,26.117,1085.0,550.17,134.07,12.211,55.794
27596,2020,Sweden,0903XTR,23.743,1012.4,90.824,4.0334,20.16,1058.5,549.99,109.83,10.6,49.675
27597,2019,Lithuania,0903XTR,16.105,1013.2,80.345,3.64,25.576,1087.9,550.02,134.13,11.913,59.457
27598,2021,Germany,0903XTR,27.504,1008.5,74.804,3.3731,20.09,1057.6,550.15,108.99,10.605,-
27599,2020,Ireland,0903XTR,28.729,998.73,45.381,5.0923,32.971,1100.0,532.41,153.19,13.68,-
27600,2020,Portugal,0903XTR,17.108,999.08,82.211,3.3772,24.938,1087.2,550.05,133.74,11.907,84.045
27601,2018,Latvia,0903XTR,15.587,1017.6,71.877,3.5726,32.37,1087.2,549.92,137.91,12.299,-
27602,2018,Slovakia,0903XTR,32.852,1006.5,45.314,4.4436,29.869,1100.0,546.53,146.77,13.055,-
27603,2020,Finland,0903XTR,12.835,1011.8,82.161,3.0594,23.553,1080.6,550.02,129.8,11.669,-
27604,2022,Malta,0903XTR,22.879,1008.7,72.877,3.3311,20.774,1062.4,550.12,112.5,10.709,-
27605,2018,Spain,0903XTR,13.738,997.63,73.863,3.2451,28.113,1073.9,549.88,129.99,11.676,-
27606,2019,Slovakia,0903XTR,29.545,1009.3,61.77,5.0351,29.942,1099.9,546.88,145.4,13.1,-
27607,2022,Sweden,0903XTR,11.268,1021.1,88.449,4.4339,23.947,1085.2,549.97,133.56,11.87,-
27608,2020,Slovakia,0903XTR,12.527,1012.3,93.137,3.3213,24.095,1085.3,550.13,133.44,11.927,69.67
27609,2021,Republic of Cyprus,0903XTR,19.396,1015.6,75.548,3.4957,20.31,1060.7,550.0,113.18,10.757,62.045
27610,2019,Spain,0903XTR,22.729,1015.8,42.503,4.2299,22.987,1068.9,549.64,121.7,11.436,-
27611,2022,Slovenia,0903XTR,12.564,1018.7,100.13,3.6362,23.818,1085.9,550.1,133.57,11.855,-
27612,2022,Bulgaria,0903XTR,18.705,1014.3,64.826,4.7005,25.075,1089.6,549.8,134.07,12.141,-
27613,2022,Slovakia,0903XTR,14.73,1017.0,74.211,4.4532,31.944,1100.3,531.41,158.66,13.922,-
27614,2022,Lithuania,0903XTR,5.469,1016.1,75.872,3.8541,23.449,1084.0,549.88,134.75,11.772,-
27615,2019,Greece,0903XTR,6.3895,1009.7,70.238,3.8749,32.55,1100.0,534.14,163.25,13.947,-
27616,2019,Sweden,0903XTR,17.403,1006.3,96.113,3.6253,23.337,1068.6,549.82,124.79,11.331,57.408
27617,2018,Latvia,0903XTR,14.298,1017.1,75.746,3.4644,25.441,1086.4,550.35,138.03,12.201,59.188
27618,2021,Croatia,0903XTR,9.5545,1015.8,91.394,2.7334,23.766,1083.1,550.01,133.38,11.811,66.071
27619,2019,Netherlands,0903XTR,11.501,1011.0,97.755,3.412,24.093,1072.0,549.69,130.08,11.68,-
27620,2020,Germany,0903XTR,15.393,1004.6,81.499,3.2168,24.8,1087.6,549.98,135.14,11.862,-
27621,2018,Latvia,0903XTR,21.149,1015.9,66.783,3.8217,27.171,1093.8,550.08,141.37,12.591,55.238
27622,2019,Spain,0903XTR,20.085,1008.6,82.711,3.8558,25.831,1084.3,550.02,135.59,12.054,-
27623,2021,Estonia,0903XTR,26.838,1011.0,85.876,4.2614,26.067,1091.8,550.17,133.81,12.176,59.327
27624,2019,Estonia,0903XTR,22.38,1012.5,72.955,3.8255,25.504,1081.7,549.77,132.45,12.067,-
27625,2018,Romania,0903XTR,16.005,1010.3,83.239,2.6288,18.027,1039.6,549.5,103.21,10.104,60.938
27626,2021,Estonia,0903XTR,20.521,1016.3,68.804,4.2963,25.216,1090.9,549.58,134.52,12.063,-
27627,2021,France,0903XTR,19.519,1009.6,99.377,5.5389,24.769,1087.1,549.9,132.2,11.975,60.757
27628,2020,Luxembourg,0903XTR,14.585,1011.6,82.442,3.3609,24.474,1086.0,549.74,133.1,11.929,68.558
27629,2018,Spain,0903XTR,24.861,1007.3,65.495,4.2848,29.461,1099.8,547.01,147.32,13.08,57.484
27630,2020,Romania,0903XTR,21.601,1014.2,89.584,4.1947,25.35,1090.4,549.94,134.36,12.149,-
27631,2020,Lithuania,0903XTR,15.306,1008.8,77.549,4.1199,31.91,1099.9,533.35,155.87,13.706,-
27632,2021,Croatia,0903XTR,17.934,1008.6,55.433,5.0163,25.043,1088.0,550.22,133.72,11.966,-
27633,2021,Netherlands,0903XTR,12.35,1014.2,96.62,3.3215,27.266,1089.2,542.59,141.98,12.569,-
27634,2018,Portugal,0903XTR,0.50201,1017.5,74.177,2.9418,24.244,1072.4,550.1,131.38,11.472,-
27635,2019,Germany,0903XTR,13.35,1016.2,71.052,3.5723,25.044,1086.6,549.84,133.54,11.886,-
27636,2022,Romania,0903XTR,11.384,1009.2,80.702,3.625,24.13,1084.4,549.87,133.66,11.822,74.038
27637,2022,Austria,0903XTR,11.752,1015.9,93.704,3.3545,19.109,1051.7,546.77,111.36,10.451,-
27638,2019,Greece,0903XTR,21.359,1011.4,93.073,3.4165,20.294,1051.8,549.84,110.19,10.63,50.944
27639,2019,Republic of Cyprus,0903XTR,8.8011,1016.9,98.059,2.706,18.847,1040.5,549.28,106.17,10.078,92.367
27640,2019,Denmark,0903XTR,8.8803,1019.3,86.811,3.0616,20.972,1020.8,527.23,109.55,10.78,89.918
27641,2019,Estonia,0903XTR,24.948,1013.7,82.363,3.9924,23.563,1071.1,550.1,122.46,11.547,-
27642,2021,Netherlands,0903XTR,11.524,1016.8,98.618,6.5332,32.949,1099.6,530.21,158.05,13.957,62.356
27643,2018,Romania,0903XTR,8.0026,1023.6,67.265,2.6045,20.66,1039.3,545.33,107.7,10.345,-
27644,2020,Slovenia,0903XTR,25.481,1013.6,62.665,5.4299,25.952,1093.3,550.38,134.13,12.169,67.338
27645,2021,Belgium,0903XTR,18.782,1007.0,93.65,4.4327,25.242,1089.3,549.83,134.79,12.089,-
27646,2019,Greece,0903XTR,10.02,1015.5,98.614,3.5696,24.861,1076.6,550.3,134.18,11.748,58.188
27647,2018,Portugal,0903XTR,17.152,1019.4,70.366,3.267,24.267,1079.1,550.41,131.21,11.821,-
27648,2020,Republic of Cyprus,0903XTR,26.148,1013.1,63.376,4.2356,25.701,1092.1,549.79,133.36,12.116,-
27649,2020,Malta,0903XTR,18.348,1017.1,81.265,4.6447,21.168,1065.8,549.98,115.99,10.922,-
27650,2019,Hungary,0903XTR,10.725,1019.3,86.974,2.5723,21.394,1062.6,549.93,121.24,11.037,-
27651,2018,Republic of Cyprus,0903XTR,19.754,1015.2,59.08,3.5143,27.084,1085.5,549.98,135.82,12.214,-
27652,2020,Belgium,0903XTR,24.457,1014.0,50.353,3.6735,25.463,1090.8,550.07,132.41,12.163,73.694
27653,2020,Sweden,0903XTR,10.966,1011.9,90.581,2.6807,19.021,1049.6,547.11,109.4,10.291,86.188
27654,2022,Germany,0903XTR,11.724,1013.1,87.869,3.6526,19.071,1054.4,549.83,111.71,10.487,79.154
27655,2022,Portugal,0903XTR,19.697,1011.8,89.863,4.3298,30.047,1100.2,538.7,150.51,13.344,58.717
27656,2020,Latvia,0903XTR,13.032,1006.1,99.282,2.6577,19.227,1053.0,549.4,109.76,10.44,80.689
